response_id,university,question_type,true_label,predicted_label
R_7nCrG3U2QYwFuCm,MSU: Michigan State University,Q2,0,0
R_5QqNx0qNPAjBWZr,MSU: Michigan State University,Q2,1,2
R_7eLfYgr1qWAkImO,MSU: Michigan State University,Q2,2,2
R_7LetkduXApj5pMX,MSU: Michigan State University,Q2,2,2
R_5DorFLqkKldPfJa,MSU: Michigan State University,Q2,2,2
R_1mmZf0SFihqkb1Q,MSU: Michigan State University,Q2,2,2
R_6wtASNHYLOVPZDQ,MSU: Michigan State University,Q2,1,2
R_1dAMy6n0QnycX84,MSU: Michigan State University,Q2,1,2
R_1WGfa5701SuYBgD,MSU: Michigan State University,Q2,2,2
R_1g17BgssuD7QbXs,MSU: Michigan State University,Q2,1,1
R_5WvCoos5M3m4vNL,MSU: Michigan State University,Q2,2,2
R_5E3IkntJFnqbLb3,MSU: Michigan State University,Q2,2,2
R_3dGwBSGViniYdB7,MSU: Michigan State University,Q2,2,2
R_63VJDgvHEEuoMu3,MSU: Michigan State University,Q2,2,2
R_6SJF13YY7GfHmTe,MSU: Michigan State University,Q2,1,2
R_6BrCf2cjF09VbNS,MSU: Michigan State University,Q2,2,2
R_1eOk79WSWa8vM3H,MSU: Michigan State University,Q2,2,2
R_30kPsbdbBjETf5l,MSU: Michigan State University,Q2,1,2
R_62ok35LC6JOal9X,MSU: Michigan State University,Q2,0,0
R_7NCcgyubBce0XnO,MSU: Michigan State University,Q2,1,2
R_1mKwxkmFkXjg9HU,MSU: Michigan State University,Q2,2,2
R_72LH5iop6FFn27J,MSU: Michigan State University,Q2,2,1
R_6wHygsewIcJ79Eu,MSU: Michigan State University,Q2,2,2
R_3kcEtSmSV2JdBPX,MSU: Michigan State University,Q2,2,2
R_3f3gyBDmLJKUk7z,MSU: Michigan State University,Q2,2,2
R_3D6CJ5Yc2U9ThAx,MSU: Michigan State University,Q2,2,2
R_1C5w6BvyCRjR0BP,MSU: Michigan State University,Q2,1,0
R_1IWuO1fhcgDugBD,MSU: Michigan State University,Q2,2,1
R_7CNmurJBJ7o97GN,MSU: Michigan State University,Q2,0,0
R_7oFSs8i4iEaljYh,MSU: Michigan State University,Q2,2,2
R_1E0Yw1slSrSLfIy,MSU: Michigan State University,Q2,2,2
R_3vAkGtp6qVGJgbf,MSU: Michigan State University,Q2,2,2
R_3gPBtoAUwNKUnpD,MSU: Michigan State University,Q2,2,2
R_7Ka7l49YafrjqXD,MSU: Michigan State University,Q2,0,1
R_1CVvruXG88oTLRT,MSU: Michigan State University,Q2,0,0
R_17I0UjnMxh0Bn4p,MSU: Michigan State University,Q2,2,2
R_6A9LF3rfLzGAQKZ,MSU: Michigan State University,Q2,2,2
R_1IhL8vueJkC9bQQ,MSU: Michigan State University,Q2,0,0
R_5C5BQnlmZDz7LuV,MSU: Michigan State University,Q2,2,2
R_63W9jCcngQMsKYl,MSU: Michigan State University,Q2,2,2
R_54bKdFIrxQFDRIM,MSU: Michigan State University,Q2,2,2
R_52tISnIb3eHzwsS,MSU: Michigan State University,Q2,2,1
R_6dGQZYMXpgWymXV,MSU: Michigan State University,Q2,1,2
R_3ckiVsGQdFnQ0AV,MSU: Michigan State University,Q2,1,2
R_3JXEgsrP13Frv02,MSU: Michigan State University,Q2,2,2
R_6mCdoD3Jiw68acs,MSU: Michigan State University,Q2,1,1
R_6BQO0JcgdRB1DPs,MSU: Michigan State University,Q2,2,2
R_6ZIvDhVa13bExO1,MSU: Michigan State University,Q2,2,2
R_3P5H5mvDmeOOzlA,MSU: Michigan State University,Q2,2,2
R_1BrKT3favgAhcDO,MSU: Michigan State University,Q2,2,2
R_6KwpG35KMq6UprD,MSU: Michigan State University,Q2,2,2
R_7EIlf7sn9h4PvZ7,MSU: Michigan State University,Q2,2,2
R_3lEDrTnPi770DTj,MSU: Michigan State University,Q2,2,2
R_7pZyeOz7frU87Xb,MSU: Michigan State University,Q2,0,0
R_12KSGClKbVohAoi,MSU: Michigan State University,Q2,2,2
R_6LcAfun4lQuO66s,MSU: Michigan State University,Q2,1,2
R_3esGoYcpYSe2Nhv,MSU: Michigan State University,Q2,2,2
R_6akBqqlXMvQTHYR,MSU: Michigan State University,Q2,1,2
R_7feiQDWUZSmvKQZ,MSU: Michigan State University,Q2,2,2
R_5UQ0EIhY39limIN,MSU: Michigan State University,Q2,2,2
R_7fs9YHLqtI5mHWb,MSU: Michigan State University,Q2,2,2
R_3KPUVOHAQUayPO6,MSU: Michigan State University,Q2,2,0
R_7irZXwfSoDHXjds,MSU: Michigan State University,Q2,1,2
R_6eIYuev8k1JsAeS,MSU: Michigan State University,Q2,0,1
R_3OlOZSsl8PJD1mr,MSU: Michigan State University,Q2,1,2
R_72Y4ZdPIdKuL6bm,MSU: Michigan State University,Q2,2,2
R_5oF5kENi6JE54H1,UF: University of Florida,Q2,1,1
R_7nVfRs25ocLzfSo,UF: University of Florida,Q2,1,1
R_7tL4MNUlaEBThWK,UF: University of Florida,Q2,1,1
R_6TyMNCxK4es2sYK,UF: University of Florida,Q2,1,1
R_6y0DYvZvTUOmbnj,UF: University of Florida,Q2,1,1
R_6H1Oz2vkXqe5Tnd,UF: University of Florida,Q2,1,2
R_5VEGdTHjdorCmGF,UF: University of Florida,Q2,0,1
R_3PoW87XbnD3dpEs,UF: University of Florida,Q2,1,2
R_6Dp8mbUbv27vJuy,UF: University of Florida,Q2,0,1
R_3iyD3QiN9w16RgJ,UF: University of Florida,Q2,0,1
R_6p2OvSk0540IFfC,UF: University of Florida,Q2,0,1
R_3QsX0w2vqfjALUL,UF: University of Florida,Q2,0,1
R_1re6BT1MoRiz2d4,,Q2,0,0
R_11zIVC07khkAE0n,UF: University of Florida,Q2,2,1
R_1Ii9nd4LTM375CP,UF: University of Florida,Q2,0,1
R_3FPUDktEVFmAUvH,UF: University of Florida,Q2,0,1
R_5Ymuae70nivIAiq,UF: University of Florida,Q2,0,1
R_6IWzg2oyLoX9kgO,UF: University of Florida,Q2,1,1
R_3Tt4svuRLqQHrgk,UF: University of Florida,Q2,1,1
R_75KEMI8F8JX1PYh,UF: University of Florida,Q2,1,2
R_3K3rB7BhXkyuS2Z,UF: University of Florida,Q2,2,1
R_7CiCHeDQmKXUMp3,UF: University of Florida,Q2,1,1
R_3fJylFscKH0qdw4,UF: University of Florida,Q2,1,1
R_1pn6ILQZzwgDOmZ,UF: University of Florida,Q2,1,1
R_1Gets76lZCTCO3i,UF: University of Florida,Q2,0,1
R_1nOQ2Vql1v1wnZc,UF: University of Florida,Q2,2,2
R_3jILDMHxe6wlL8Z,UF: University of Florida,Q2,1,2
R_3mIrqpv2kPdiArZ,UF: University of Florida,Q2,1,2
R_5Hoc6bErnlqTHEh,UF: University of Florida,Q2,0,1
R_5VjyqH9ahKrKLwZ,UF: University of Florida,Q2,1,2
R_3ksTIU6ZV0olLDT,,Q2,0,0
R_1HjfBd9SEvFobiH,UF: University of Florida,Q2,1,1
R_3YkNzZ32Cw2ukdy,UF: University of Florida,Q2,0,1
R_7DYcLMn3CSPwZV5,UF: University of Florida,Q2,0,0
R_1Tt6iWRGtzv56xD,UF: University of Florida,Q2,0,1
R_30ShRhDUxqEuIkn,UF: University of Florida,Q2,0,1
R_5MxNwaOf7LyI34s,UF: University of Florida,Q2,0,1
R_1mgw8xyQtZQaZhG,UF: University of Florida,Q2,0,1
R_3jIEc2osnKsA5yT,UF: University of Florida,Q2,0,1
R_1p2Y6UVbMhWfxXr,UF: University of Florida,Q2,2,2
R_5Yrcd1phh6Tafb8,UF: University of Florida,Q2,0,1
R_1fBrfy5Av5Hpnqs,UF: University of Florida,Q2,0,1
R_6f8TGaN95r6UJaf,UF: University of Florida,Q2,1,1
R_19AG3OHeggN6cXD,UF: University of Florida,Q2,0,1
R_1ELznnZi5K523jr,UF: University of Florida,Q2,0,1
R_7YgGtVP4bsH92wh,UF: University of Florida,Q2,0,1
R_3Q3lNEg8FGVTBDv,UF: University of Florida,Q2,0,1
R_5AISs5NNS0dTLfb,UF: University of Florida,Q2,0,1
R_7CggiWGfNLkWauo,UF: University of Florida,Q2,0,1
R_3CvSJeee7msJHbT,UF: University of Florida,Q2,0,1
R_1oGZH55nqCXoa0h,UF: University of Florida,Q2,0,1
R_5czoEwOLGXDIP7X,,Q2,1,2
R_5v5IdW1UKGYl5v7,UF: University of Florida,Q2,0,1
R_5kB14hCmiSRuChM,,Q2,0,1
R_3AMTeL1LT7E01uV,MSU: Michigan State University,Q2,1,2
R_3fva0A1J36s4rFV,MSU: Michigan State University,Q2,0,0
R_6JFoLuMd42Edpzq,MSU: Michigan State University,Q2,2,2
R_63eFOqpHw3y8Snn,MSU: Michigan State University,Q2,2,2
R_35R8qFoRP6Icm4g,MSU: Michigan State University,Q2,2,2
R_6jVEvE4i3OX7Nye,MSU: Michigan State University,Q2,1,2
R_3EFii7hS7Fdagpj,MSU: Michigan State University,Q2,1,2
R_1ML03448XQrI0yN,MSU: Michigan State University,Q2,2,2
R_5QDDtW68x7yFfDM,MSU: Michigan State University,Q2,2,2
R_17iwXAv7rjRthRv,MSU: Michigan State University,Q2,1,2
R_6OIupqRJYKbTRwB,MSU: Michigan State University,Q2,0,2
R_62VKbDQ1sYTVhFj,MSU: Michigan State University,Q2,2,2
R_6NfZLFlA638jqjt,MSU: Michigan State University,Q2,2,2
R_3BmkJFjOernZm26,MSU: Michigan State University,Q2,1,2
R_52l0s7I6T7dNTWn,MSU: Michigan State University,Q2,1,2
R_6K22C6A0tyi5RQK,MSU: Michigan State University,Q2,1,2
R_3uypYt8BzKn8Gtz,MSU: Michigan State University,Q2,2,2
R_3ltC6b8g8lLehCO,MSU: Michigan State University,Q2,1,2
R_7x5MakAo7LL97Zn,MSU: Michigan State University,Q2,2,1
R_7f952usqALZFBkz,MSU: Michigan State University,Q2,2,2
R_7kcwUtGiczw2Ub4,MSU: Michigan State University,Q2,2,2
R_1EpfyKPVIN2rMFj,MSU: Michigan State University,Q2,1,2
R_1QnYWzU6D2RpO2R,MSU: Michigan State University,Q2,2,2
R_7WATVXqN3t6irDj,MSU: Michigan State University,Q2,2,2
R_1Ua4d6nG3i2MRr4,MSU: Michigan State University,Q2,2,2
R_1SlDWmrMD7wqgCm,MSU: Michigan State University,Q2,2,2
R_72t7bfQjKP9ch1L,MSU: Michigan State University,Q2,2,2
R_1aVVfQpyroF7Bra,MSU: Michigan State University,Q2,2,2
R_3ie4WZ6akPGXSco,MSU: Michigan State University,Q2,2,2
R_1ClGvKp6ERG9LQQ,MSU: Michigan State University,Q2,1,2
R_6g5cx7RbVAej6vC,MSU: Michigan State University,Q2,2,2
R_1zqdJYecAOjRx2V,MSU: Michigan State University,Q2,2,2
R_6RQBeuAardbSt9a,MSU: Michigan State University,Q2,2,2
R_13D8kXmO38iNaR2,MSU: Michigan State University,Q2,1,1
R_6Pw9RJw9EBIg1aY,MSU: Michigan State University,Q2,1,0
R_3Ra0E6kzKRyG6l3,MSU: Michigan State University,Q2,0,0
R_3PA1VlNN46oE4sd,MSU: Michigan State University,Q2,0,0
R_3xqMt0M2y4aPBZv,MSU: Michigan State University,Q2,1,2
R_77OZ0gE3T3RLwWZ,MSU: Michigan State University,Q2,2,2
R_7LCOawcZ0rdbLVd,MSU: Michigan State University,Q2,1,2
R_7kUHhhGExshXRl3,MSU: Michigan State University,Q2,2,2
R_1FLH1RdB4sl2RNb,MSU: Michigan State University,Q2,0,0
R_7CxUpKTuGduToDY,MSU: Michigan State University,Q2,2,2
R_68oLCFMSKj6FuAp,MSU: Michigan State University,Q2,2,1
R_67JRYTHyvkOlBDT,MSU: Michigan State University,Q2,0,0
R_34Jbjp33CUjaTpi,MSU: Michigan State University,Q2,0,0
R_7Nq29CKDHjy4T7b,MSU: Michigan State University,Q2,1,2
